District,Tehsil,Village
Barmer,Chohtan,Rajro Ki Basti
Barmer,Chohtan,Ramderiya
Barmer,Chohtan,Ramderiya Tala
Barmer,Chohtan,Ramderiya West
Barmer,Chohtan,Ramji Ki Dhani
Barmer,Chohtan,Ramnagar
Barmer,Chohtan,Rampura
Barmer,Chohtan,Ramzan Ki Gafan
Barmer,Chohtan,Ranatali
Barmer,Chohtan,Rangwali
Barmer,Chohtan,Ranisar
Barmer,Chohtan,Ranjeetpura
Barmer,Chohtan,Ranwa
Barmer,Chohtan,Rarli
Barmer,Chohtan,Rasbani
Barmer,Chohtan,Ratanpura
Barmer,Chohtan,Ratasar
Barmer,Chohtan,Ratasarder
Barmer,Chohtan,Rate Ka Tala
Barmer,Chohtan,Rodiyon Ka Tala
Barmer,Chohtan,Roheera Nadi
Barmer,Chohtan,Rohila
Barmer,Chohtan,Roogpura
Barmer,Chohtan,Sadram Ki Beri
Barmer,Chohtan,Sadul Ki Gafan
Barmer,Chohtan,Sagarbao
Barmer,Chohtan,Saharanpur
Barmer,Chohtan,Saiyon Ka Tala
Barmer,Chohtan,Saiyon Ki Basti
Barmer,Chohtan,Sakriya Tala
Barmer,Chohtan,Salriya
Barmer,Chohtan,Sam
Barmer,Chohtan,Samawali
Barmer,Chohtan,Samelon Ka Tala
Barmer,Chohtan,Samon Ki Basti
Barmer,Chohtan,Samon Ki Dhani
Barmer,Chohtan,Samrathal Dhora
Barmer,Chohtan,Sanau
Barmer,Chohtan,Sanwa
Barmer,Chohtan,Sanwlasi
Barmer,Chohtan,Sanwlor
Barmer,Chohtan,Saraiyon Ka Tala
Barmer,Chohtan,Saraswati Nagar
Barmer,Chohtan,Sarla
Barmer,Chohtan,Sarnon Ka Tala
Barmer,Chohtan,Sarnon Ki Nari
Barmer,Chohtan,Saroope Ka Tala
Barmer,Chohtan,Sata
Barmer,Chohtan,Sauwon Ka Tala
Barmer,Chohtan,Savalen Ka Tala
Barmer,Chohtan,Sayed Mozali Ka Tala
Barmer,Chohtan,Seeloron Ki Basti
Barmer,Chohtan,Serwa
Barmer,Chohtan,Sevron Ki Basti
Barmer,Chohtan,Sewron Ka Tala
Barmer,Chohtan,Sherpur
Barmer,Chohtan,Sherpura
Barmer,Chohtan,Shivpura
Barmer,Chohtan,Shobhala Darsan
Barmer,Chohtan,Shri Ramwala
Barmer,Chohtan,Sinhaniya
Barmer,Chohtan,Sinhar
Barmer,Chohtan,Siyagpura
Barmer,Chohtan,Siyolon Ka Der
Barmer,Chohtan,Sobhala Jetmalan
Bhilwara,Mandalgarh,Goth
Bhilwara,Mandalgarh,Gothra
Bhilwara,Mandalgarh,Govta
Bhilwara,Mandalgarh,Gudha
Bhilwara,Mandalgarh,Gulgoan
Bhilwara,Mandalgarh,Hameeriya
Bhilwara,Mandalgarh,Harisinghji Ka 
Bhilwara,Mandalgarh,Harjaspura
Bhilwara,Mandalgarh,Harpura
Bhilwara,Mandalgarh,Heengwaniya
Bhilwara,Mandalgarh,Hindusinghji Ka 
Bhilwara,Mandalgarh,Hindusinghji Ki Garhi
Bhilwara,Mandalgarh,Hoda
Bhilwara,Mandalgarh,Jagpura
Bhilwara,Mandalgarh,Jal Ka Khera
Bhilwara,Mandalgarh,Jalam Ki Jhonpariyan
Bhilwara,Mandalgarh,Jaliya
Bhilwara,Mandalgarh,Jasaji Ka Khera
Bhilwara,Mandalgarh,Jasuji Ka Khera
Bhilwara,Mandalgarh,Jetpura
Bhilwara,Mandalgarh,Jhanjhola
Bhilwara,Mandalgarh,Jojwa
Bhilwara,Mandalgarh,Jujarpur
Bhilwara,Mandalgarh,Kabariya Kalan
Bhilwara,Mandalgarh,Kabariya Khurd
Bhilwara,Mandalgarh,Kachhola
Bhilwara,Mandalgarh,Kacholiya Kalan
Bhilwara,Mandalgarh,Kacholiya Khurd
Bhilwara,Mandalgarh,Kali Khol
Bhilwara,Mandalgarh,Kalyanpura @ Hadonka Khera
Bhilwara,Mandalgarh,Karanpura
Bhilwara,Mandalgarh,Kasiramji Ka Khera
Bhilwara,Mandalgarh,Katariyon Ka Khera
Bhilwara,Mandalgarh,Keeratpura
Bhilwara,Mandalgarh,Kekariya
Bhilwara,Mandalgarh,Keriya
Bhilwara,Mandalgarh,Khachrol
Bhilwara,Mandalgarh,Khakhiji Ka Khera
Bhilwara,Mandalgarh,Khakhunda
Bhilwara,Mandalgarh,Kham Ka Khera
Bhilwara,Mandalgarh,Khangarji Ka Khera
Bhilwara,Mandalgarh,Khatwara
Bhilwara,Mandalgarh,Kherpura @ Meghpura
Bhilwara,Mandalgarh,Khokhra
Bhilwara,Mandalgarh,Kishanpuriya
Bhilwara,Mandalgarh,Kundaliya
Bhilwara,Mandalgarh,Lachhmangarh
Bhilwara,Mandalgarh,Ladpura
Bhilwara,Mandalgarh,Lalpura
Bhilwara,Mandalgarh,Latala
Bhilwara,Mandalgarh,Laxmipura
Bhilwara,Mandalgarh,Lodhiyana
Bhilwara,Mandalgarh,Madhopura
Bhilwara,Mandalgarh,Madhu Puriya
Bhilwara,Mandalgarh,Mahtaji Ka Khera
Bhilwara,Mandalgarh,Mahuwa
Bhilwara,Mandalgarh,Makariya
Bhilwara,Mandalgarh,Mal Ka Khera
Bhilwara,Mandalgarh,Mala Ka Khera
Bhilwara,Mandalgarh,Mali Khera
Bhilwara,Mandalgarh,Mandi Gusaiyan
Bhilwara,Mandalgarh,Mandi Nathan
Bhilwara,Mandalgarh,Manganj
Bhilwara,Mandalgarh,Mangtala
Bhilwara,Mandalgarh,Manpura
Bhilwara,Mandalgarh,Meetha
Bhilwara,Mandalgarh,Meghpura
Bhilwara,Mandalgarh,Mochariyon Ka Khera
Bhilwara,Mandalgarh,Mohanpura
Bhilwara,Mandalgarh,Mohanpura
Bhilwara,Mandalgarh,Mol
Bhilwara,Mandalgarh,Motaron Ka Khera
Bhilwara,Mandalgarh,Mukan Garh
Bhilwara,Mandalgarh,Mukund Puriya
Barmer,Chohtan,Sodiyar
Barmer,Chohtan,Somaradi
Barmer,Chohtan,Somrad
Barmer,Chohtan,Sonardi
Barmer,Chohtan,Sonri
Barmer,Chohtan,Soorpura
Barmer,Chohtan,Suhagi
Barmer,Chohtan,Sujon Ka Niwan
Barmer,Chohtan,Sukaliya
Barmer,Chohtan,Sumar Ki Basti
Barmer,Chohtan,Sundarnagar
Barmer,Chohtan,Surjanpur
Barmer,Chohtan,Surte Ka Tala
Barmer,Chohtan,Surte Ki Dhani
Barmer,Chohtan,Sutharon Ka Tala
Barmer,Chohtan,Sutharon Katala
Barmer,Chohtan,Sutharon Ki Beri
Barmer,Chohtan,Tajaniyon Ka Tala
Barmer,Chohtan,Tajasar
Barmer,Chohtan,Talsar
Barmer,Chohtan,Tamachi Ki Gafan
Barmer,Chohtan,Tanka Station
Barmer,Chohtan,Taratara
Barmer,Chohtan,Taratara Math
Barmer,Chohtan,Taratarader
Barmer,Chohtan,Tardon Ka Tala
Barmer,Chohtan,Tareesara
Barmer,Chohtan,Tarla
Barmer,Chohtan,Thananiyon Ki Basti
Barmer,Chohtan,Thathar Kader
Barmer,Chohtan,Thoriyawala
Barmer,Chohtan,Udsiyar
Barmer,Chohtan,Ummed Nagar
Barmer,Chohtan,Ummedpura
Barmer,Chohtan,Uparla
Barmer,Chohtan,Vasiya Ka Tala
Barmer,Chohtan,Venrdi
Barmer,Chohtan,Vishanasar
Barmer,Chohtan,Vishnu Nagar
Barmer,Chohtan,Vishnu Nagar
Barmer,Chohtan,Vishnu Nagari
Bhilwara,Mandalgarh,Nahargarh
Bhilwara,Mandalgarh,Nahargarh
Bhilwara,Mandalgarh,Nahargarh @ Jodhpuriya
Bhilwara,Mandalgarh,Narsingh Sagar
Bhilwara,Mandalgarh,Nathji Ka Khera
Bhilwara,Mandalgarh,Nawalpura
Bhilwara,Mandalgarh,Nayagaon
Bhilwara,Mandalgarh,Neel Ki Kheri
Bhilwara,Mandalgarh,Neem Ka Khera
Bhilwara,Mandalgarh,Padampura
Bhilwara,Mandalgarh,Padampura
Bhilwara,Mandalgarh,Peepalda
Bhilwara,Mandalgarh,Peethaji Ka Khera
Bhilwara,Mandalgarh,Peethalpura
Bhilwara,Mandalgarh,Phalasiyan
Bhilwara,Mandalgarh,Phoolji Ki Kheri
Bhilwara,Mandalgarh,Pratappura
Bhilwara,Mandalgarh,Raiseengpura
Bhilwara,Mandalgarh,Rajgarh
Bhilwara,Mandalgarh,Rajpura
Bhilwara,Mandalgarh,Ralayata
Bhilwara,Mandalgarh,Ramchandraji Ka Khera
Bhilwara,Mandalgarh,Rampuriya
Bhilwara,Mandalgarh,Rampuriya
Bhilwara,Mandalgarh,Ramthali
Bhilwara,Mandalgarh,Ranikhera
Bhilwara,Mandalgarh,Rooparel
Bhilwara,Mandalgarh,Rooptalai
Bhilwara,Mandalgarh,Saipeepla
Bhilwara,Mandalgarh,Salampura
Bhilwara,Mandalgarh,Salampura @ Tinduri
Bhilwara,Mandalgarh,Samthala
Bhilwara,Mandalgarh,Sand
Bhilwara,Mandalgarh,Sangrampura
Bhilwara,Mandalgarh,Saran Ka Khera
Bhilwara,Mandalgarh,Sarana
Bhilwara,Mandalgarh,Sardarji Ka Khera
Bhilwara,Mandalgarh,Sarthala
Bhilwara,Mandalgarh,Shaktaji Ka Khera
Bhilwara,Mandalgarh,Shreenagar
Bhilwara,Mandalgarh,Shyam Garh
Bhilwara,Mandalgarh,Shyampura
Bhilwara,Mandalgarh,Singoli
Bhilwara,Mandalgarh,Soniyana
Bhilwara,Mandalgarh,Suras
Bhilwara,Mandalgarh,Surdiya
Bhilwara,Mandalgarh,Swarooppura
Bhilwara,Mandalgarh,Tahla
Bhilwara,Mandalgarh,Takhatji Ka Khera
Bhilwara,Mandalgarh,Thal Kalan
Bhilwara,Mandalgarh,Thalkhurd
Bhilwara,Mandalgarh,Tiroli
Bhilwara,Mandalgarh,Ummedpura
Bhilwara,Mandalgarh,Undaron Ka Khera
Bhilwara,Shahpura,Amarpura
Bhilwara,Shahpura,Amarpura Madanpura
Bhilwara,Shahpura,Amli Bareth
Bhilwara,Shahpura,Amli Kalal
Bhilwara,Shahpura,Amli Kaloosingh
Bhilwara,Shahpura,Antoli
Bhilwara,Shahpura,Araniya Chauhan
Bhilwara,Shahpura,Arni
Bhilwara,Shahpura,Arniya Ghora
Bhilwara,Shahpura,Arniya Rasan
Bhilwara,Shahpura,Bachh Khera
Bhilwara,Shahpura,Bagthala
Bhilwara,Shahpura,Bala Pura
Bhilwara,Shahpura,Baland
Bhilwara,Shahpura,Balapura
Bhilwara,Shahpura,Bansera
Bhilwara,Shahpura,Baori
Bhilwara,Shahpura,Baresara
Bhilwara,Shahpura,Barla (Arwar Ka)
Bhilwara,Shahpura,Barla ( Taswariyaka)
Bhilwara,Shahpura,Beh Ka Khera
Bhilwara,Shahpura,Bhagwan Pura
Bhilwara,Shahpura,Bhagwanpura
Bhilwara,Shahpura,Bheemnagar
Bhilwara,Shahpura,Bheempura
Bhilwara,Shahpura,Bhojpur
Bhilwara,Shahpura,Biliya
Bhilwara,Shahpura,Borda
Bhilwara,Shahpura,Chalaniya
Bhilwara,Shahpura,Chandma
Bhilwara,Shahpura,Dabla Chanda
Bhilwara,Shahpura,Dabla Kachra
Bhilwara,Shahpura,Daulatpura
Bhilwara,Shahpura,Daulatpura
Bhilwara,Shahpura,Delas
Bhilwara,Shahpura,Deo Khera
Bhilwara,Shahpura,Deopuri
Bhilwara,Shahpura,Deori
Bhilwara,Shahpura,Deoriya
Bhilwara,Shahpura,Dhani Bhavsagar
Bhilwara,Shahpura,Dhanop
Bhilwara,Shahpura,Dheekola
Bhilwara,Shahpura,Dhokaliya
Bhilwara,Shahpura,Diyas
Bhilwara,Shahpura,Dohariya
Bhilwara,Shahpura,Doi Ka Khera
Bhilwara,Shahpura,Fatehpura @ Beski
Bhilwara,Shahpura,Ganeshpura
Bhilwara,Shahpura,Ganpatiya Khera
Bhilwara,Shahpura,Gegwa
Bhilwara,Shahpura,Girdiya
Bhilwara,Shahpura,Gopalpura
Bhilwara,Shahpura,Gordhanpura
Bhilwara,Shahpura,Guruji Ka Khera
Bhilwara,Shahpura,Hanspura
Bhilwara,Shahpura,Hukampura
Bhilwara,Shahpura,Intmariya
Bhilwara,Shahpura,Itariya
Bhilwara,Shahpura,Jora Ka Khera
Bhilwara,Shahpura,Juwara Ka Khera
Bhilwara,Shahpura,Kadi Sahna
Bhilwara,Shahpura,Kagson Ka Khera
Bhilwara,Shahpura,Kajoriya
Bhilwara,Shahpura,Kalinjari
Bhilwara,Shahpura,Kalyanpura
Bhilwara,Shahpura,Kalyanpura
Bhilwara,Shahpura,Kalyanpura
Bhilwara,Shahpura,Kalyanpura
Bhilwara,Shahpura,Kanechhan Kalan
Bhilwara,Shahpura,Kanechhan Khurd
Bhilwara,Shahpura,Karamdas
Bhilwara,Shahpura,Kashi Puriya
Bhilwara,Shahpura,Kashiramji Ka Khera
Bhilwara,Shahpura,Kayampura
Bhilwara,Shahpura,Khamor
Bhilwara,Shahpura,Khera Hetam
Bhilwara,Shahpura,Khera Palola
Bhilwara,Shahpura,Khera Rajpura
Bhilwara,Shahpura,Khera Rajpura @ Suratsingh Ka Khera
Bhilwara,Shahpura,Kheri Jeevrajpura
Bhilwara,Shahpura,Kheri Khurd
Bhilwara,Shahpura,Kothiya
Bhilwara,Shahpura,Kotri Meena
Bhilwara,Shahpura,Lasariya
Bhilwara,Shahpura,Laxmipura
Bhilwara,Shahpura,Lulas
Bhilwara,Shahpura,Mal Khera
Bhilwara,Shahpura,Mali Khera
Bhilwara,Shahpura,Malik Khera @ Maganpura
Bhilwara,Shahpura,Mataji Ka Khera
Bhilwara,Shahpura,Mataji Ka Khera
Bhilwara,Shahpura,Mathuranath Pura
Bhilwara,Shahpura,Meoda
Bhilwara,Shahpura,Mindoliya
Bhilwara,Shahpura,Moti Nagar
Bhilwara,Shahpura,Moti Pura
Bhilwara,Shahpura,Muhala
Bhilwara,Shahpura,Mundeta
Bhilwara,Shahpura,Mundeti
Bhilwara,Shahpura,Nahargarh
Bhilwara,Shahpura,Nai Arwar
Bhilwara,Shahpura,Nai Rajyas
Bhilwara,Shahpura,Narayan Pura
Bhilwara,Shahpura,Narsingh Pura
Bhilwara,Shahpura,Nasarda
Bhilwara,Shahpura,Nathriyas
Bhilwara,Shahpura,Naya Khera
Bhilwara,Shahpura,Naya Sarsoonda
Bhilwara,Shahpura,Naya Talab
Bhilwara,Shahpura,Nayagaon @ Malikhera
Bhilwara,Shahpura,Nimbera
Bhilwara,Shahpura,Nogawan
Bhilwara,Shahpura,Palsa
Bhilwara,Shahpura,Panotiya
Bhilwara,Shahpura,Peta Nahar Sagar
Bhilwara,Shahpura,Petaummaidsagar
Bhilwara,Shahpura,Phooliya Kalan
Bhilwara,Shahpura,Phooliya Khurd
Bhilwara,Shahpura,Pondrikji Ka Khera
Bhilwara,Shahpura,Pratappura
Bhilwara,Shahpura,Purana Sarsoonda
Bhilwara,Shahpura,Purani Arwar
Bhilwara,Shahpura,Purani Rajyas
Bhilwara,Shahpura,Ragaspuriya
Bhilwara,Shahpura,Raghunathpura
Bhilwara,Shahpura,Raghunathpura (Bansra Ka)
Bhilwara,Shahpura,Raghurajpura
Bhilwara,Shahpura,Rahar
Bhilwara,Shahpura,Raipura
Bhilwara,Shahpura,Rajpura
Bhilwara,Shahpura,Ralayta
Bhilwara,Shahpura,Rampura
Bhilwara,Shahpura,Rampura
Bhilwara,Shahpura,Rampura Naya
Bhilwara,Shahpura,Ranjeetpura
Bhilwara,Shahpura,Ratanpura
Bhilwara,Shahpura,Rooppura
Bhilwara,Shahpura,Salariya Khurd
Bhilwara,Shahpura,Sameliya
Bhilwara,Shahpura,Sangari
Bhilwara,Shahpura,Sangariya
Bhilwara,Shahpura,Sankhliya
Bhilwara,Shahpura,Santokpura
Bhilwara,Shahpura,Santosh Pura
Bhilwara,Shahpura,Saransh
Bhilwara,Shahpura,Sardar Pura
Bhilwara,Shahpura,Sardarpura
Bhilwara,Shahpura,Sardarpura (Arniyaka)
Bhilwara,Shahpura,Sewni @ 
Bhilwara,Shahpura,Shahpura (Rural)
Bhilwara,Shahpura,Shambhoopura
Bhilwara,Shahpura,Shambhoopura
Bhilwara,Shahpura,Shivpura
Bhilwara,Shahpura,Shivpura
Bhilwara,Shahpura,Shree Nagar
Bhilwara,Shahpura,Sola Ka Khera
Bhilwara,Shahpura,Sudarshanpura
Bhilwara,Shahpura,Surajpura (Biliyaka)
Bhilwara,Shahpura,Surajpura (Kadi Sahna)
Bhilwara,Shahpura,Tahnal
Bhilwara,Shahpura,Taswariya Bansa
Bhilwara,Shahpura,Taswariya Khurd
Bhilwara,Shahpura,Topa @ Nayagaon
Bhilwara,Shahpura,Uma Ka Khera
Bhilwara,Shahpura,Ummaidnagar
Bhilwara,Shahpura,Ummedpura
Bhilwara,Hurda,Adarsh Nagar
Bhilwara,Hurda,Agoocha
Bhilwara,Hurda,Amartiya
Bhilwara,Hurda,Amerpura
Bhilwara,Hurda,Anandipura
Bhilwara,Hurda,Apaliyas
Bhilwara,Hurda,Atalpura
Bhilwara,Hurda,Baga Ka Khera
Bhilwara,Hurda,Bakhtawarpura
Bhilwara,Hurda,Balapura
Bhilwara,Hurda,Balwantpura
Bhilwara,Hurda,Barantiya
Bhilwara,Hurda,Barla
Bhilwara,Hurda,Bavlon Ka Khera
Bhilwara,Hurda,Bhagwanpura
Bhilwara,Hurda,Bhairoon Khera
Bhilwara,Hurda,Bhairoon Khera
Bhilwara,Hurda,Bharliyas
Bhilwara,Hurda,Bhawanipura
Bhilwara,Hurda,Bheemlat
Bhilwara,Hurda,Bhojras
Bhilwara,Hurda,Bor Khera
Bhilwara,Hurda,Chainpuriya
Bhilwara,Hurda,Chatarpura
Bhilwara,Hurda,Chhapiya Khera
Bhilwara,Hurda,Dantra
Bhilwara,Hurda,Deopura
Bhilwara,Hurda,Deoriya
Bhilwara,Hurda,Dhanpura
Bhilwara,Hurda,Dhuwaliya
Bhilwara,Hurda,Gagera
Bhilwara,Hurda,Gajsinghpura
Bhilwara,Hurda,Garhwalon Ka Khera
Bhilwara,Hurda,Garoliya Khera
Bhilwara,Hurda,Garwar
Bhilwara,Hurda,Govindpura
Bhilwara,Hurda,Gulabpura (Rural)
Bhilwara,Hurda,Hajiyas
Bhilwara,Hurda,Haripura
Bhilwara,Hurda,Hurda Magra
Bhilwara,Hurda,Hurda Seja
Bhilwara,Hurda,Inani Khera
Bhilwara,Hurda,Jaisinghpura
Bhilwara,Hurda,Jal Khera
Bhilwara,Hurda,Jalampura
Bhilwara,Hurda,Jalimpura
Bhilwara,Hurda,Jooni Khera
Bhilwara,Hurda,Kaniya
Bhilwara,Hurda,Kanpura
Bhilwara,Hurda,Kanwaliyas
Bhilwara,Hurda,Khedi
Bhilwara,Hurda,Khejri
Bhilwara,Hurda,Kotri
Bhilwara,Hurda,Kushalpura
Bhilwara,Hurda,Lachhmangarh
Bhilwara,Hurda,Lachhmanpura
Bhilwara,Hurda,Lachhmipura
Bhilwara,Hurda,Lamba
Bhilwara,Hurda,Laxmipura (Dantra)
Bhilwara,Hurda,Madanpura
Bhilwara,Hurda,Madera
Bhilwara,Hurda,Moon Ji Ka Khera
Bhilwara,Hurda,Murayla
Bhilwara,Hurda,Nahargarh
Bhilwara,Hurda,Nangaji Ka Khera
Bhilwara,Hurda,Pardodas
Bhilwara,Hurda,Patiyon Ka Khera
Bhilwara,Hurda,Phalamada
Bhilwara,Hurda,Ramnagar
Bhilwara,Hurda,Roopaheli
Bhilwara,Hurda,Rudrapura
Bhilwara,Hurda,Sanodiya
Bhilwara,Hurda,Sareri
Bhilwara,Hurda,Shiv Nagar
Bhilwara,Hurda,Shivpura Gopalpura
Bhilwara,Hurda,Sodar
Bhilwara,Hurda,Sultanpura
Bhilwara,Hurda,Suras
Bhilwara,Hurda,Taswariya
Bhilwara,Hurda,Tonkarwad
Bhilwara,Hurda,Ukhaliya
Bhilwara,Hurda,Urja Ka Kheda
Barmer,Barmer,Aaidanpura
Barmer,Barmer,Aainath Ka Tala
Barmer,Barmer,Abdasar
Barmer,Barmer,Abhaniyon Ka Sara
Barmer,Barmer,Adarsh Basti Bishala
Barmer,Barmer,Adarsh Basti Gudisar
Barmer,Barmer,Adarsh Basti Nand
Barmer,Barmer,Adarsh Chawa
Barmer,Barmer,Adarsh Chooli
Barmer,Barmer,Adarsh Dhoondha
Barmer,Barmer,Adarsh Mahabar
Barmer,Barmer,Adarsh Undkha
Barmer,Barmer,Ajabnagar
Barmer,Barmer,Akal
Barmer,Barmer,Alaniyon Ki Dhani
Barmer,Barmer,Alika Tala
Barmer,Barmer,Amarpura
Barmer,Barmer,Andaniyon Ka Tala
Barmer,Barmer,Andeka Tala
Barmer,Barmer,Asara Ki Beri
Barmer,Barmer,Asuon Ki Dhani
Barmer,Barmer,Ati
Barmer,Barmer,Bakaniyon Ka Was
Barmer,Barmer,Bakhse Ka Tala
Barmer,Barmer,Balau
Barmer,Barmer,Balera
Barmer,Barmer,Bandra
Barmer,Barmer,Bankana
Barmer,Barmer,Bankasar
Barmer,Barmer,Barmer Adrash Agoor
Barmer,Barmer,Barmer Agor
Barmer,Barmer,Barmer City (Rural)
Barmer,Barmer,Barmer Gadan
Barmer,Barmer,Barmer Magra
Barmer,Barmer,Beebara
Barmer,Barmer,Berdho Ki Dhani
Barmer,Barmer,Beriwala Gaon
Barmer,Barmer,Beriwala Tala
Barmer,Barmer,Bhadkha
Barmer,Barmer,Bhadkha Purohitan
Barmer,Barmer,Bhadresh Gandhau
Barmer,Barmer,Bhadresh Punasiya
Barmer,Barmer,Bhagasar
Barmer,Barmer,Bhanbhuo Ki Dhani
Barmer,Barmer,Bhation Ka Der
Barmer,Barmer,Bhurtiya
Barmer,Barmer,Bidasar
Barmer,Barmer,Bola
Barmer,Barmer,Bothiya Jageer
Barmer,Barmer,Bothiya Purohita
Barmer,Barmer,Chak Dholka
Barmer,Barmer,Chaklani
Barmer,Barmer,Chandaniyon Ki Dhani
Barmer,Barmer,Chawa
Barmer,Barmer,Chhapari
Barmer,Barmer,Chokhaniyon Ki Dhani
Barmer,Barmer,Chooli
Barmer,Barmer,Dabala
Barmer,Barmer,Dablisara
Barmer,Barmer,Danpura
Barmer,Barmer,Danta
Barmer,Barmer,Daroora
Barmer,Barmer,Daukiyon Ki Dhani
Barmer,Barmer,Daulaniyonka Tala
Barmer,Barmer,Daulatnagar
Barmer,Barmer,Deegra
Barmer,Barmer,Deshlaniyon Ki Dhani
Barmer,Barmer,Dewaniyon Ki Dhani
Barmer,Barmer,Dhadhisar
Barmer,Barmer,Dhandhu Pura
Barmer,Barmer,Dhane Ka Tala
Barmer,Barmer,Dhanora
Barmer,Barmer,Dharmani Gorsiyon Ka Gala
Barmer,Barmer,Dhiraniyon Ki Dhani
Barmer,Barmer,Dhonari Nadi
Barmer,Barmer,Dhoneri Talar
Barmer,Barmer,Dhoondha
Barmer,Barmer,Dolaniyon Ki Dhani
Barmer,Barmer,Doodaberi
Barmer,Barmer,Doongeron Ka Tala
Barmer,Barmer,Dudiyo Ki Dhani
Barmer,Barmer,Dudiyon Ka Tala
Barmer,Barmer,East Matasar
Barmer,Barmer,Galaberi
Barmer,Barmer,Gangasara
Barmer,Barmer,Garal
Barmer,Barmer,Garal Sujan Singh
Barmer,Barmer,Garalraisingh
Barmer,Barmer,Gehoon
Barmer,Barmer,Godarasar
Barmer,Barmer,Gomoni Beniwalon Ki Dhani
Barmer,Barmer,Gorasiyon Ka Tala
Barmer,Barmer,Gordhanpura
Barmer,Barmer,Goron Ka Tala
Barmer,Barmer,Gudisar
Barmer,Barmer,Gule Ka Nadiya
Barmer,Barmer,Hadala Sutharon Ka Tala
Barmer,Barmer,Hajhaniyon Ki Dhani
Barmer,Barmer,Hanuman Sagar
Barmer,Barmer,Hanumanpura
Barmer,Barmer,Hapon Ki Dhani
Barmer,Barmer,Harduon Ki Dhani
Barmer,Barmer,Hariyala Magra
Barmer,Barmer,Hariyali
Barmer,Barmer,Harsana
Barmer,Barmer,Harupaniyon Ki Dhani
Barmer,Barmer,Hathitala
Barmer,Barmer,Hathitala Station
Barmer,Barmer,Heerpura
Barmer,Barmer,Hemawas
Barmer,Barmer,Indara
Barmer,Barmer,Indra Colony
Barmer,Barmer,Indra Nagar
Barmer,Barmer,Ishwer Pura
Barmer,Barmer,Jadaniyon Ka Was
Barmer,Barmer,Jaduon Ki Nadi
Barmer,Barmer,Jagsinghpura
Barmer,Barmer,Jahanpura
Barmer,Barmer,Jaitaniyon Ki Dhani
Barmer,Barmer,Jaitaniyon Ki Dhani
Barmer,Barmer,Jakhdon Ki Dhani
Barmer,Barmer,Jalipa
Barmer,Barmer,Jalipa Agor
Barmer,Barmer,Janiyawas
Barmer,Barmer,Jasai
Barmer,Barmer,Jasontaniyon Ki Dhani
Barmer,Barmer,Jatiya Kumaharon Ki Basti
Barmer,Barmer,Jharwa
Barmer,Barmer,Jogesar Kua
Barmer,Barmer,Joona Patrasar
Barmer,Barmer,Juneeaati
Barmer,Barmer,Juneja Mehron Ki Basti
Barmer,Barmer,Kadwasron Ki Dhani
Barmer,Barmer,Kagau
Barmer,Barmer,Kamalsinghpura
Barmer,Barmer,Kamoipura
Barmer,Barmer,Kanora
Barmer,Barmer,Kapoordi
Barmer,Barmer,Karanpura
Barmer,Barmer,Karda Nada
Barmer,Barmer,Karnawas
Barmer,Barmer,Kau Ka Khera
Barmer,Barmer,Kelanon Ki Dhani
Barmer,Barmer,Kerawa
Barmer,Barmer,Kerli
Barmer,Barmer,Kharinga Kua
Barmer,Barmer,Khariya Tala
Barmer,Barmer,Kharthasar Nadi
Barmer,Barmer,Khemawas
Barmer,Barmer,Khetawas
Barmer,Barmer,Khudasa
Barmer,Barmer,Kudla
Barmer,Barmer,Kumbhawas
Barmer,Barmer,Kumharon Ka Tala
Barmer,Barmer,Kurja
Barmer,Barmer,Lakhetali
Barmer,Barmer,Lalaniyon Ki Dhani
Barmer,Barmer,Langera
Barmer,Barmer,Lani Kantha
Barmer,Barmer,Laxmanpura
Barmer,Barmer,Legon Ka Tala
Barmer,Barmer,Legon Ki Dhani
Barmer,Barmer,Lookhon Ka Tala
Barmer,Barmer,Loonoo Khurd
Barmer,Barmer,Lopal Nadi
Barmer,Barmer,Lorti Hight Bara
Barmer,Barmer,Lunu Agor
Barmer,Barmer,Lunu Kalan
Barmer,Barmer,Madpura Sani
Barmer,Barmer,Magnaniyon Ki Dhani
Barmer,Barmer,Magne Ki Dhani
Barmer,Barmer,Magsinghpura
Barmer,Barmer,Mahabar
Barmer,Barmer,Mahesani Godaron Ki Dhani
Barmer,Barmer,Maloniyon Ki Dhani
Barmer,Barmer,Malwa
Barmer,Barmer,Mando Ka Tala
Barmer,Barmer,Manshoniyon Ki Basti
Barmer,Barmer,Maroodi
Barmer,Barmer,Matasar
Barmer,Barmer,Maylon Ka Der
Barmer,Barmer,Meethari Khurd
Barmer,Barmer,Meethra
Barmer,Barmer,Megwalon Ka Tala
Barmer,Barmer,Megwalon Ki Dhani
Barmer,Barmer,Mehrampur
Barmer,Barmer,Mhabar Peethal
Barmer,Barmer,Mithisar
Barmer,Barmer,Moodhnon Ki Dhani
Barmer,Barmer,Moodhon Ka Tala
Barmer,Barmer,Moodhonki Dhani
Barmer,Barmer,Motiyoniyon Ka Tala
Barmer,Barmer,Mule Ka Tala
Barmer,Barmer,Murtaala Gala
Barmer,Barmer,Musalmanon Ki Dhani
Barmer,Barmer,Naguesiyan Dhoondha
Barmer,Barmer,Nand
Barmer,Barmer,Nangana
Barmer,Barmer,Narnaniyon Ki Dhani
